NNMF,TEST,100055221,200,5.1519e+06,1.31049093426
NNMF,TEST,100481935,200,4.14342e+07,1.30330240871
NNMF,TEST,101968398,200,2.34089e+06,1.16616555325
NNMF,TEST,106647142,200,2.59734e+06,1.26254913066
NNMF,TEST,115343121,200,8.64842e+06,1.29639402603
NNMF,TEST,116409369,200,7.81885e+06,1.43124272726
NNMF,TEST,116670012,200,2.96977e+07,1.22912914823
NNMF,TEST,119921058,200,3.41368e+07,1.2982096784
NNMF,TEST,12054603,200,3.2999e+07,1.29364580975
NNMF,TEST,121207949,200,8.88312e+06,0.997556793514
NNMF,TEST,121906890,200,2.76035e+06,1.2934488229
NNMF,TEST,123222880,200,4.70771e+06,1.27985302037
NNMF,TEST,126261996,200,4.48454e+06,1.28099428266
NNMF,TEST,128583440,200,9.39837e+07,1.32290892487
NNMF,TEST,131966148,200,7.4968e+06,1.31551060609
NNMF,TEST,139174918,200,3.0255e+06,1.29378538404
NNMF,TEST,144808363,200,6.10859e+06,1.29579653401
NNMF,TEST,145172910,200,2.56552e+06,1.29892797156
NNMF,TEST,147924745,200,9.17146e+06,1.27578645394
NNMF,TEST,149439629,200,1.01139e+07,1.29862466309
NNMF,TEST,149650392,200,2.6491e+06,1.29710192153
NNMF,TEST,150667559,200,2.41343e+06,1.03658557551
NNMF,TEST,153462167,200,9.97465e+07,1.30768526126
NNMF,TEST,158847212,200,2.61474e+06,1.29361130322
NNMF,TEST,160018720,200,3.88832e+06,1.24808119363
NNMF,TEST,16424662,200,2.42745e+06,1.52055762727
NNMF,TEST,164393965,200,1.0059e+07,1.28795143176
NNMF,TEST,167179809,200,3.25139e+06,1.29724738403
NNMF,TEST,167811683,200,3.69553e+06,1.21070227933
NNMF,TEST,168546187,200,1.8013e+07,1.32386055933
NNMF,TEST,170189413,200,2.33793e+07,1.29637770399
NNMF,TEST,178432587,200,2.82145e+06,1.30965752531
NNMF,TEST,180316900,200,5.80335e+06,1.83241398854
NNMF,TEST,181004437,200,5.85024e+06,1.28183990284
NNMF,TEST,185039642,200,3.34277e+06,1.12293831593
NNMF,TEST,187072758,200,2.71141e+06,1.29496235623
NNMF,TEST,189285758,200,2.46479e+06,1.2975227845
NNMF,TEST,189912498,200,3.78832e+06,1.05100604444
NNMF,TEST,190694122,200,5.56067e+07,1.29120508227
NNMF,TEST,20680748,200,2.78486e+07,1.04797750177
NNMF,TEST,219466157,200,1.25736e+07,1.39877540728
NNMF,TEST,221289421,200,2.64285e+06,1.30068102179
NNMF,TEST,228768736,200,3.30071e+06,1.44044117586
NNMF,TEST,232908890,200,3.31846e+06,1.27225155349
NNMF,TEST,234284730,200,3.57305e+07,1.29265088716
NNMF,TEST,234348321,200,3.04343e+06,1.30979453351
NNMF,TEST,235637603,200,3.17643e+06,1.25007359803
NNMF,TEST,241837333,200,2.56769e+06,1.03440531557
NNMF,TEST,246719897,200,2.55654e+06,1.29914805674
NNMF,TEST,251314897,200,2.01625e+07,1.41806367074
NNMF,TEST,257889548,200,5.22995e+06,1.36888269972
NNMF,TEST,262342548,200,3.29333e+08,1.27126862482
NNMF,TEST,268822930,200,2.76725e+06,1.34479047261
NNMF,TEST,272054539,200,3.43492e+06,1.34563374187
NNMF,TEST,274245251,200,2.5373e+06,1.32862010548
NNMF,TEST,276971650,200,2.67595e+06,1.29712329905
NNMF,TEST,277180295,200,2.45112e+06,1.07650347589
NNMF,TEST,281680194,200,4.4849e+06,1.36840049514
NNMF,TEST,286016393,200,6.73001e+06,1.29317181126
NNMF,TEST,288289347,200,7.04208e+06,1.30453479514
NNMF,TEST,290368357,200,4.05818e+06,1.11847802865
NNMF,TEST,292849806,200,2.51228e+06,1.06392227303
NNMF,TEST,294245539,200,3.34126e+06,1.29368868245
NNMF,TEST,302252292,200,2.53744e+06,1.29518777598
NNMF,TEST,305338503,200,2.52981e+06,1.29351715548
NNMF,TEST,311036197,200,9.82958e+07,1.6289279954
NNMF,TEST,313181600,200,2.72516e+06,1.15679148375
NNMF,TEST,314293319,200,9.65784e+07,1.31309015024
NNMF,TEST,318989721,200,2.74584e+06,1.29404090191
NNMF,TEST,323070656,200,2.80119e+06,1.09292568871
NNMF,TEST,329148608,200,8.28758e+06,1.25481079551
NNMF,TEST,332455990,200,3.40198e+06,1.34214031242
NNMF,TEST,334473336,200,5.2785e+06,1.39813173983
NNMF,TEST,336676007,200,4.50477e+06,1.09750243028
NNMF,TEST,340011295,200,8.39763e+06,1.30091094019
NNMF,TEST,343232979,200,2.60159e+06,1.29228844893
NNMF,TEST,347478660,200,4.38273e+06,1.29530089712
NNMF,TEST,348523801,200,2.73913e+06,1.0270859463
NNMF,TEST,355660748,200,9.79003e+06,1.32421069067
NNMF,TEST,358218599,200,8.80376e+06,1.32258210067
NNMF,TEST,359170577,200,3.88591e+06,1.29631265613
NNMF,TEST,360439997,200,7.7131e+06,1.32236481228
NNMF,TEST,362650618,200,6.49605e+07,1.34549936253
NNMF,TEST,36469138,200,2.68943e+06,1.01791978176
NNMF,TEST,364968000,200,1.13736e+09,1.30077453159
NNMF,TEST,365452798,200,2.95385e+06,1.29325309408
NNMF,TEST,36747362,200,8.42575e+06,1.86566286146
NNMF,TEST,367627063,200,2.56088e+06,1.30623701056
NNMF,TEST,369804741,200,2.70284e+06,1.29947581209
NNMF,TEST,370881265,200,3.00149e+06,1.29486142988
NNMF,TEST,374095168,200,2.59958e+07,1.29777751894
NNMF,TEST,375859314,200,7.92363e+06,1.2621314382
NNMF,TEST,382291162,200,3.41323e+06,1.29320656381
NNMF,TEST,382446052,200,2.37004e+07,1.395529191
NNMF,TEST,383944214,200,2.31044e+06,1.29319843244
NNMF,TEST,384537087,200,3.5608e+07,1.29347672681
NNMF,TEST,390012181,200,2.86644e+06,1.14829868176
NNMF,TEST,39092356,200,6.60252e+06,1.304433286
NNMF,TEST,391401604,200,2.9116e+06,1.31434422757
NNMF,TEST,392501654,200,3.3079e+06,1.30460653572
NNMF,TEST,39614293,200,6.38271e+06,1.21679445305
NNMF,TEST,401023596,200,2.60263e+06,1.33287588391
NNMF,TEST,402113334,200,1.41455e+07,1.30136689112
NNMF,TEST,403534959,200,3.48854e+06,1.29764319633
NNMF,TEST,404280666,200,2.81048e+06,1.29361759366
NNMF,TEST,404494844,200,3.66086e+06,1.29203663486
NNMF,TEST,404514294,200,2.61287e+06,1.09810944172
NNMF,TEST,406699296,200,2.73496e+06,1.29326294378
NNMF,TEST,407925619,200,2.94937e+06,1.29862583942
NNMF,TEST,408307616,200,2.47479e+06,1.29325723991
NNMF,TEST,41666157,200,4.57509e+06,1.11542024986
NNMF,TEST,42120658,200,2.86326e+06,1.00243297859
NNMF,TEST,421452214,200,2.40889e+06,1.0486430035
NNMF,TEST,423555650,200,3.16482e+06,1.29212492548
NNMF,TEST,426483953,200,2.81015e+06,1.02570680785
NNMF,TEST,427491271,200,1.45634e+08,1.28600844407
NNMF,TEST,433114252,200,3.33473e+06,1.31985737975
NNMF,TEST,441663100,200,5.88533e+06,1.29816022094
NNMF,TEST,443471142,200,2.7067e+06,1.32700225213
NNMF,TEST,444119577,200,8.5065e+06,1.29076256356
NNMF,TEST,447953227,200,2.45528e+06,1.09655487111
NNMF,TEST,449722617,200,2.45966e+06,1.28581750543
NNMF,TEST,450973035,200,3.11155e+06,1.24522631693
NNMF,TEST,451068280,200,3.28468e+06,1.22198757192
NNMF,TEST,456094686,200,3.41165e+06,1.30283485121
NNMF,TEST,460285579,200,3.01782e+06,1.25250666288
NNMF,TEST,460363945,200,4.70669e+06,1.31354761257
NNMF,TEST,460408037,200,5.37272e+06,1.33844218289
NNMF,TEST,464551676,200,2.54467e+06,1.30449087753
NNMF,TEST,465502508,200,2.52563e+06,1.2926360879
NNMF,TEST,468151036,200,2.86697e+06,1.30178440831
NNMF,TEST,470193678,200,2.66206e+06,1.2983126996
NNMF,TEST,471977995,200,3.12116e+06,1.00952556997
NNMF,TEST,472117982,200,2.71511e+06,1.30221977014
NNMF,TEST,472156204,200,1.49873e+07,1.11328110309
NNMF,TEST,472504947,200,4.28996e+06,1.29679869102
NNMF,TEST,479336221,200,8.65127e+06,1.3073963095
NNMF,TEST,483224018,200,2.72326e+06,1.19471306342
NNMF,TEST,485329650,200,2.39804e+06,1.01621454497
NNMF,TEST,485491275,200,2.81901e+06,1.30109474597
NNMF,TEST,489868919,200,2.61429e+06,1.3033371668
NNMF,TEST,491932844,200,6.62943e+06,1.23991994046
NNMF,TEST,492689296,200,2.85574e+06,1.30573619999
NNMF,TEST,50547607,200,2.69271e+06,1.30298063624
NNMF,TEST,506666684,200,2.06638e+08,1.32128888144
NNMF,TEST,506887728,200,5.62433e+06,1.46543982499
NNMF,TEST,507091471,200,7.86744e+06,1.28175972318
NNMF,TEST,507816582,200,2.84866e+06,1.30615002666
NNMF,TEST,508922609,200,3.69834e+06,1.23519131079
NNMF,TEST,509013242,200,2.72318e+06,1.29358451717
NNMF,TEST,519446372,200,2.52246e+06,1.29910417077
NNMF,TEST,525905715,200,2.75152e+06,1.29351621701
NNMF,TEST,525946050,200,2.51659e+06,1.29399422565
NNMF,TEST,526499470,200,3.1062e+06,1.312847297
NNMF,TEST,526523231,200,3.35576e+06,1.18752959377
NNMF,TEST,530746732,200,4.89248e+06,1.28878165064
NNMF,TEST,530998417,200,9.93366e+06,1.32753677657
NNMF,TEST,532765016,200,2.59857e+06,1.29387590662
NNMF,TEST,535527424,200,3.9588e+06,1.29371421284
NNMF,TEST,537865337,200,3.32004e+06,1.30343391011
NNMF,TEST,538098634,200,6.68317e+06,1.29852483786
NNMF,TEST,541980123,200,2.67346e+06,1.29956760234
NNMF,TEST,542677421,200,4.12245e+06,1.31654324029
NNMF,TEST,544449717,200,2.60166e+06,1.29321235145
NNMF,TEST,545793019,200,2.04116e+07,1.38578826225
NNMF,TEST,546846438,200,2.78915e+06,0.959672524247
NNMF,TEST,547274172,200,6.92539e+06,1.29467410459
NNMF,TEST,548115235,200,3.35254e+06,1.0772846099
NNMF,TEST,55515784,200,4.181e+06,1.29286202881
NNMF,TEST,555507735,200,3.99769e+06,1.31420845373
NNMF,TEST,56147134,200,2.8129e+06,1.32337850513
NNMF,TEST,568503129,200,1.21978e+07,0.985340421997
NNMF,TEST,572956063,200,2.51115e+07,1.37577022031
NNMF,TEST,579132934,200,nan,nan
NNMF,TEST,5805305,200,3.04101e+06,1.08502668252
NNMF,TEST,58424807,200,4.37493e+07,1.25513686579
NNMF,TEST,585375997,200,2.45553e+06,1.29322589633
NNMF,TEST,587242869,200,4.57424e+06,1.31771184765
NNMF,TEST,589122846,200,4.02823e+06,1.30144958071
NNMF,TEST,590868040,200,2.11697e+07,1.0136713219
NNMF,TEST,592365232,200,5.87606e+06,1.15714131326
NNMF,TEST,596619210,200,2.82288e+06,1.06755318448
NNMF,TEST,597795446,200,3.37238e+07,1.30043789545
NNMF,TEST,600739800,200,7.38996e+06,1.31064760929
NNMF,TEST,601491910,200,3.98776e+06,1.24960117834
NNMF,TEST,601597584,200,2.88666e+06,1.30931540526
NNMF,TEST,603420385,200,3.38303e+06,1.26245442611
NNMF,TEST,604619652,200,2.46673e+07,1.12127647473
NNMF,TEST,607723460,200,3.13836e+06,1.38248886316
NNMF,TEST,608530537,200,2.7825e+06,1.29474506109
NNMF,TEST,61076583,200,2.50807e+06,1.02211763763
NNMF,TEST,61474095,200,4.63918e+06,1.2978124192
NNMF,TEST,615392800,200,2.4024e+06,0.993720873035
NNMF,TEST,616258281,200,6.1346e+06,1.30164910112
NNMF,TEST,61644570,200,1.47752e+07,1.41534539843
NNMF,TEST,621886823,200,2.73136e+06,1.3224302135
NNMF,TEST,622549204,200,5.19134e+06,1.32461407785
NNMF,TEST,628211222,200,3.43694e+06,1.31412889821
NNMF,TEST,634761622,200,2.61519e+06,1.30225662491
NNMF,TEST,635412429,200,2.66587e+06,1.11458741784
NNMF,TEST,635761736,200,2.72765e+06,0.972953441203
NNMF,TEST,64027097,200,2.57598e+06,1.32785476913
NNMF,TEST,640865337,200,3.02434e+06,1.29319019949
NNMF,TEST,641726627,200,9.54028e+06,0.983120597032
NNMF,TEST,646408667,200,2.62594e+06,1.4766867385
NNMF,TEST,650310217,200,9.32067e+06,1.19502767301
NNMF,TEST,651503562,200,2.54996e+06,1.06744350411
NNMF,TEST,652241194,200,2.57691e+06,1.31254798135
NNMF,TEST,656519841,200,2.60251e+06,0.977811182973
NNMF,TEST,66096636,200,2.87184e+06,1.14801819589
NNMF,TEST,66210583,200,2.65884e+06,1.29471232838
NNMF,TEST,663401873,200,3.20036e+06,1.04165943423
NNMF,TEST,665432371,200,2.66164e+06,1.1926798446
NNMF,TEST,665514350,200,4.68966e+06,1.31031807447
NNMF,TEST,665873483,200,4.65754e+06,1.29144178538
NNMF,TEST,667903145,200,2.94412e+06,1.29541951457
NNMF,TEST,668046444,200,3.20332e+06,1.29397222299
NNMF,TEST,671487044,200,3.9287e+07,1.32900982568
NNMF,TEST,676700194,200,2.34008e+06,1.29335601035
NNMF,TEST,678586603,200,2.85803e+06,1.31699310897
NNMF,TEST,685346256,200,3.71078e+06,1.38082053657
NNMF,TEST,691579280,200,9.33824e+06,1.67019875165
NNMF,TEST,693021939,200,2.77398e+06,1.29560123735
NNMF,TEST,695322384,200,9.4389e+07,1.299802408
NNMF,TEST,715410050,200,2.67316e+06,1.29371770865
NNMF,TEST,715843404,200,2.7512e+06,1.2845874607
NNMF,TEST,721937486,200,3.26412e+06,1.3385938084
NNMF,TEST,72316236,200,3.30098e+06,1.33023805707
NNMF,TEST,723304555,200,1.07199e+07,1.29533965068
NNMF,TEST,723944570,200,2.35277e+06,1.29876044375
NNMF,TEST,732488541,200,2.85667e+06,1.08646319035
NNMF,TEST,734589116,200,2.56915e+06,1.38856241407
NNMF,TEST,734995902,200,2.51485e+06,1.23108389481
NNMF,TEST,74080753,200,2.29851e+08,1.29314676804
NNMF,TEST,743044640,200,2.50998e+06,1.29321579709
NNMF,TEST,747218790,200,5.93874e+06,1.29316718323
NNMF,TEST,752475047,200,1.6276e+07,1.26426516071
NNMF,TEST,755550943,200,7.45801e+06,1.2985342444
NNMF,TEST,75610394,200,2.5846e+06,1.02982875305
NNMF,TEST,76003867,200,1.11908e+07,1.29343979278
NNMF,TEST,761677622,200,3.0244e+06,1.21457423694
NNMF,TEST,767976493,200,3.39205e+06,1.30202862941
NNMF,TEST,769789439,200,2.81727e+06,1.29321135467
NNMF,TEST,778051384,200,2.59127e+06,1.2949420456
NNMF,TEST,790156796,200,1.06615e+07,1.16014539851
NNMF,TEST,791051809,200,2.89849e+06,1.29410818149
NNMF,TEST,798251507,200,2.52822e+06,1.29485268765
NNMF,TEST,798313910,200,2.43568e+06,0.987756563516
NNMF,TEST,804176479,200,2.73895e+06,1.30490613362
NNMF,TEST,804334827,200,2.21852e+07,1.37410206717
NNMF,TEST,806662333,200,3.73207e+07,1.22970831224
NNMF,TEST,813840926,200,3.18818e+06,1.03048816165
NNMF,TEST,816021480,200,1.88853e+07,1.29355289413
NNMF,TEST,823600933,200,4.62834e+06,1.29463365076
NNMF,TEST,830328731,200,2.4508e+06,1.29316219851
NNMF,TEST,842958451,200,2.76788e+06,1.25386498577
NNMF,TEST,845850721,200,2.89545e+06,1.30300836407
NNMF,TEST,846241788,200,2.44898e+09,1.35030234881
NNMF,TEST,846727670,200,2.87894e+06,1.06304724982
NNMF,TEST,849915796,200,3.78926e+06,1.29713456015
NNMF,TEST,853394318,200,2.53233e+06,1.28953251937
NNMF,TEST,854336800,200,3.42166e+06,1.27320967616
NNMF,TEST,85504456,200,2.68336e+06,1.29682915485
NNMF,TEST,85611407,200,9.94047e+08,1.29354328353
NNMF,TEST,861530654,200,5.17396e+06,1.24504704632
NNMF,TEST,864077427,200,4.59583e+06,1.03411389514
NNMF,TEST,865171060,200,3.87028e+08,1.35815296764
NNMF,TEST,865442001,200,6.11465e+06,1.30463754692
NNMF,TEST,875232392,200,2.53774e+06,1.29326482985
NNMF,TEST,884243654,200,2.49396e+06,1.29393006107
NNMF,TEST,890396971,200,3.24726e+06,1.29733122968
NNMF,TEST,892982974,200,5.49037e+06,1.30293687051
NNMF,TEST,89648919,200,3.78741e+06,1.29471892849
NNMF,TEST,898591503,200,4.91262e+06,1.33002922831
NNMF,TEST,898905115,200,2.67642e+06,1.29575953846
NNMF,TEST,90906115,200,2.66811e+06,1.29488739658
NNMF,TEST,911661105,200,4.37716e+07,1.29235218466
NNMF,TEST,912629001,200,6.7906e+06,2.95674011773
NNMF,TEST,917428782,200,6.92514e+06,1.49622536097
NNMF,TEST,921403351,200,2.72595e+06,1.29457429722
NNMF,TEST,92157716,200,2.30551e+06,0.974788235189
NNMF,TEST,932856717,200,2.82353e+06,1.29594232364
NNMF,TEST,934756934,200,2.73922e+06,1.00432493486
NNMF,TEST,935833339,200,2.71986e+06,1.32505312191
NNMF,TEST,936625144,200,5.6508e+06,1.29824864213
NNMF,TEST,937239808,200,6.39798e+08,1.3639929799
NNMF,TEST,94111380,200,1.21691e+07,1.24389056727
NNMF,TEST,94320341,200,3.02232e+06,1.00144536417
NNMF,TEST,946144224,200,2.87202e+06,1.30619130326
NNMF,TEST,947784141,200,5.36959e+07,1.22811945692
NNMF,TEST,947958785,200,9.92328e+06,1.29374644018
NNMF,TEST,952520937,200,6.11146e+06,1.29337872635
NNMF,TEST,953988465,200,2.30309e+06,0.974375344561
NNMF,TEST,960864153,200,2.92769e+06,0.996364513055
NNMF,TEST,968057233,200,1.23805e+07,1.52416392989
NNMF,TEST,969083572,200,2.79224e+06,1.30329599637
NNMF,TEST,978083519,200,4.69269e+06,1.27803540599
NNMF,TEST,979102854,200,3.05127e+07,1.0077514366
NNMF,TEST,982467564,200,2.63968e+06,0.985500223868
NNMF,TEST,982955170,200,3.17828e+06,1.29346773395
NNMF,TEST,986102625,200,9.80781e+06,1.29381446542
NNMF,TEST,988778101,200,2.81867e+06,1.00664935359
NNMF,TEST,989808772,200,1.46078e+07,1.27178874574
NNMF,TEST,997725100,200,2.62172e+06,1.28269423517
